"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Clvs2",8.44594809683337e-30,1.55812205529208,0.403,0.12,8.6064211106732e-26,"2","Clvs2"
"Epb41l4a",1.08867599109643e-29,1.15776860177035,0.791,0.472,1.10936083492727e-25,"2","Epb41l4a"
"A230057D06Rik",1.42255285864368e-29,0.627316561591662,0.981,0.904,1.44958136295791e-25,"2","A230057D06Rik"
"Elmod1",1.43215843806498e-29,1.21865158173782,0.562,0.212,1.45936944838821e-25,"2","Elmod1"
"Zfp804a",1.85801039469954e-29,1.13256668409924,0.868,0.626,1.89331259219883e-25,"2","Zfp804a"
"Id4",2.03798369904543e-29,1.20054929112782,0.733,0.388,2.07670538932729e-25,"2","Id4"
"Kidins220",2.30103354721699e-29,0.73551504937422,0.926,0.741,2.34475318461412e-25,"2","Kidins220"
"Dpf1",3.01214426587491e-29,1.18565947671115,0.62,0.262,3.06937500692653e-25,"2","Dpf1"
"Unc13a",3.48410960546704e-29,1.24826679270529,0.57,0.224,3.55030768797092e-25,"2","Unc13a"
"Bsn",3.78089216854366e-29,1.2915298300451,0.593,0.249,3.85272911974599e-25,"2","Bsn"
"Cntnap5b",3.80472987340652e-29,1.18674789248582,0.729,0.388,3.87701974100125e-25,"2","Cntnap5b"
"Nav2",4.47177454602483e-29,1.02264838932226,0.969,0.931,4.5567382623993e-25,"2","Nav2"
"Ralgps1",4.62546019517116e-29,0.846170191410475,0.868,0.508,4.71334393887942e-25,"2","Ralgps1"
"Galntl6",4.73900583556015e-29,1.19315557764922,0.919,0.811,4.82904694643579e-25,"2","Galntl6"
"Pbx3",5.03066802182833e-29,0.855418640024434,0.988,0.975,5.12625071424307e-25,"2","Pbx3"
"Trim9",5.05928711703467e-29,1.26639761284727,0.616,0.265,5.15541357225833e-25,"2","Trim9"
"Celf2",5.08868540300238e-29,0.639242480231604,1,0.996,5.18537042565943e-25,"2","Celf2"
"C1qtnf4",5.43488017554172e-29,1.20800203269457,0.539,0.198,5.53814289887701e-25,"2","C1qtnf4"
"Cpeb3",5.80962268856149e-29,1.02044295922965,0.795,0.48,5.92000551964415e-25,"2","Cpeb3"
"Camk2b",5.83171347370672e-29,1.37614390240154,0.504,0.182,5.94251602970714e-25,"2","Camk2b"
"B230334C09Rik",6.24322457257655e-29,1.49068604479003,0.473,0.167,6.3618458394555e-25,"2","B230334C09Rik"
"Ptprd",7.29113227227481e-29,0.531317733080278,1,1,7.42966378544803e-25,"2","Ptprd"
"Pcsk2",7.33744030387315e-29,1.13867834196172,0.729,0.371,7.47685166964674e-25,"2","Pcsk2"
"Syn1",1.35019793782051e-28,1.28605949082905,0.527,0.198,1.3758516986391e-24,"2","Syn1"
"Scg3",1.54709903297949e-28,1.03111612437044,0.725,0.353,1.5764939146061e-24,"2","Scg3"
"Zbtb7c",1.81973054036199e-28,1.20185370839782,0.698,0.339,1.85430542062887e-24,"2","Zbtb7c"
"Elavl4",2.19760670305868e-28,0.730650087284999,0.95,0.755,2.23936123041679e-24,"2","Elavl4"
"Chrna4",2.40203527627344e-28,1.90341414324495,0.295,0.069,2.44767394652263e-24,"2","Chrna4"
"Olfm2",2.59423656779238e-28,1.0449120716083,0.64,0.267,2.64352706258044e-24,"2","Olfm2"
"Cpe",3.09769761811081e-28,0.714005045780851,0.938,0.776,3.15655387285492e-24,"2","Cpe"
"Slc4a10",4.40629601296125e-28,1.32013277890461,0.488,0.178,4.49001563720751e-24,"2","Slc4a10"
"4930500G05Rik",6.63486779039895e-28,1.52555419283565,0.438,0.149,6.76093027841653e-24,"2","4930500G05Rik"
"Cacna1e",7.31596688354801e-28,0.91376533803173,0.826,0.483,7.45497025433542e-24,"2","Cacna1e"
"Dnaaf9",8.6314529071938e-28,0.602230669509204,0.977,0.888,8.79545051243048e-24,"2","Dnaaf9"
"Slc17a6",8.66649958046389e-28,1.16333283845061,0.752,0.458,8.8311630724927e-24,"2","Slc17a6"
"Mycbp2",8.75066126672661e-28,0.55571680271933,0.996,0.962,8.91692383079442e-24,"2","Mycbp2"
"Cacng3",9.07433485352486e-28,2.19503077104589,0.256,0.054,9.24674721574183e-24,"2","Cacng3"
"Nedd4l",9.2764304083056e-28,0.588594984205792,0.992,0.952,9.45268258606341e-24,"2","Nedd4l"
"Aplp1",9.86693077968985e-28,1.12992009681479,0.632,0.274,1.0054402464504e-23,"2","Aplp1"
"Lhx5",1.11655493161758e-27,2.09892676969502,0.256,0.054,1.13776947531832e-23,"2","Lhx5"
"Uncx",1.2831671276048e-27,1.88005015017944,0.341,0.095,1.30754730302929e-23,"2","Uncx"
"Sez6",1.70462625465138e-27,1.31834755572739,0.527,0.203,1.73701415348975e-23,"2","Sez6"
"Gm1043",1.89887953058138e-27,1.58677424268648,0.407,0.132,1.93495824166243e-23,"2","Gm1043"
"Pfkp",2.14619658700717e-27,1.05301286226014,0.709,0.35,2.1869743221603e-23,"2","Pfkp"
"Bmerb1",2.36233344565452e-27,0.981176572144845,0.752,0.399,2.40721778112196e-23,"2","Bmerb1"
"Trhde",2.42793800941149e-27,1.20709951321289,0.678,0.324,2.4740688315903e-23,"2","Trhde"
"Cdh8",2.57409228944591e-27,1.42552630430628,0.818,0.651,2.62300004294538e-23,"2","Cdh8"
"Gpc2",2.63288491673018e-27,1.01684199338832,0.647,0.281,2.68290973014805e-23,"2","Gpc2"
"Kcnc1",2.84853281271673e-27,1.25856177343317,0.523,0.2,2.90265493615835e-23,"2","Kcnc1"
"Gm26871",3.51048432342603e-27,0.889681310160946,0.88,0.792,3.57718352557113e-23,"2","Gm26871"
"Zswim6",3.51744192369047e-27,0.679058078905309,0.969,0.932,3.58427332024059e-23,"2","Zswim6"
"Ap3b2",3.86645426464031e-27,1.09966227572211,0.589,0.241,3.93991689566847e-23,"2","Ap3b2"
"Ncan",4.55056736225996e-27,1.03712298992426,0.64,0.283,4.6370281421429e-23,"2","Ncan"
"Lhfpl4",4.97423757235258e-27,1.25623560142165,0.527,0.204,5.06874808622728e-23,"2","Lhfpl4"
"Actl6b",4.9834453847884e-27,1.48878081683355,0.453,0.161,5.07813084709938e-23,"2","Actl6b"
"Ly6h",5.29852351035297e-27,1.49932070167589,0.411,0.133,5.39919545704968e-23,"2","Ly6h"
"Galnt13",7.20847700086406e-27,1.10235520164208,0.81,0.529,7.34543806388048e-23,"2","Galnt13"
"Fam20c",8.01869504279397e-27,1.22564715096044,0.527,0.203,8.17105024860706e-23,"2","Fam20c"
"Rit2",8.7438810797308e-27,1.44796516980541,0.457,0.164,8.91001482024569e-23,"2","Rit2"
"Samd12",9.17247165967628e-27,0.993559857765621,0.74,0.404,9.34674862121013e-23,"2","Samd12"
"Mgat4c",9.35795215836531e-27,1.13581948355048,0.868,0.687,9.53575324937425e-23,"2","Mgat4c"
"Nsg1",1.03915136102269e-26,0.944075062114737,0.736,0.361,1.05889523688212e-22,"2","Nsg1"
"Cacna2d2",1.3245260057404e-26,1.1852031988185,0.698,0.356,1.34969199984946e-22,"2","Cacna2d2"
"Spock3",1.53422804648999e-26,0.953375944407507,0.849,0.587,1.5633783793733e-22,"2","Spock3"
"Gpr139",1.6010891062468e-26,1.88393358466667,0.302,0.078,1.63150979926549e-22,"2","Gpr139"
"Lrrtm3",1.78869786497868e-26,1.06714639420121,0.756,0.426,1.82268312441327e-22,"2","Lrrtm3"
"Ano4",1.84376054313183e-26,1.04294788472778,0.713,0.36,1.87879199345134e-22,"2","Ano4"
"Sobp",1.86080117634067e-26,0.58824888632805,0.988,0.921,1.89615639869114e-22,"2","Sobp"
"St8sia1",1.94009067298693e-26,1.05830413581622,0.671,0.316,1.97695239577368e-22,"2","St8sia1"
"Gm2164",2.07136666339784e-26,1.32827382903658,0.512,0.201,2.1107226300024e-22,"2","Gm2164"
"Slc6a1",2.36388764167584e-26,1.06618192116316,0.601,0.256,2.40880150686768e-22,"2","Slc6a1"
"Slc9a7",3.23445001444526e-26,1.31344156675385,0.488,0.185,3.29590456471972e-22,"2","Slc9a7"
"Lrrc49",4.03128957147948e-26,0.890274821189903,0.791,0.464,4.10788407333759e-22,"2","Lrrc49"
"Cdh4",4.63222319945482e-26,1.03851933033316,0.895,0.795,4.72023544024446e-22,"2","Cdh4"
"Pak3",5.13554136205008e-26,0.65544670152764,0.977,0.872,5.23311664792903e-22,"2","Pak3"
"Egfem1",5.6358859866541e-26,0.927456055592296,0.884,0.709,5.74296782040053e-22,"2","Egfem1"
"Phyhipl",5.89292075786984e-26,1.11374538776433,0.57,0.239,6.00488625226937e-22,"2","Phyhipl"
"Nxph1",6.69978580210849e-26,1.28247924925338,0.891,0.8,6.82708173234855e-22,"2","Nxph1"
"Myo16",6.77362823175401e-26,1.21486731220719,0.775,0.472,6.90232716815733e-22,"2","Myo16"
"Pde10a",6.94371796733743e-26,0.717940417257796,0.884,0.625,7.07564860871684e-22,"2","Pde10a"
"Pnma8b",8.06623575642684e-26,1.4113939038877,0.434,0.152,8.21949423579895e-22,"2","Pnma8b"
"Mllt3",9.69525357161579e-26,0.544827203749858,0.996,0.983,9.87946338947649e-22,"2","Mllt3"
"Scaper",9.9389726774497e-26,0.629867113052424,0.957,0.863,1.01278131583212e-21,"2","Scaper"
"Cask",1.16666006066456e-25,0.548677209507629,0.984,0.943,1.18882660181719e-21,"2","Cask"
"Nln",1.32667002170661e-25,0.957218010701901,0.729,0.378,1.35187675211904e-21,"2","Nln"
"Atl1",1.50123132182309e-25,1.02824162967447,0.655,0.308,1.52975471693773e-21,"2","Atl1"
"C130073E24Rik",1.75665832779499e-25,1.20772958289414,0.775,0.495,1.7900348360231e-21,"2","C130073E24Rik"
"Kcnc3",1.77630876734908e-25,1.73165831028677,0.333,0.097,1.81005863392872e-21,"2","Kcnc3"
"L1cam",1.93391447389323e-25,1.18303143327435,0.601,0.267,1.9706588488972e-21,"2","L1cam"
"Mtus2",1.96457038530055e-25,0.963115166525307,0.775,0.449,2.00189722262126e-21,"2","Mtus2"
"Slco5a1",1.96729929454697e-25,0.914919309345641,0.787,0.437,2.00467798114336e-21,"2","Slco5a1"
"Cntn5",2.04760108063152e-25,1.09238143082108,0.934,0.856,2.08650550116352e-21,"2","Cntn5"
"Ntrk2",2.28738976762629e-25,0.757419158601377,0.899,0.735,2.33085017321119e-21,"2","Ntrk2"
"Tmem163",2.4447337463029e-25,1.31263904980272,0.709,0.446,2.49118368748265e-21,"2","Tmem163"
"Tlcd3b",2.76140127812864e-25,1.50262694270037,0.38,0.122,2.81386790241308e-21,"2","Tlcd3b"
"Gdap1",2.98094574156616e-25,1.2166250210312,0.512,0.203,3.03758371065592e-21,"2","Gdap1"
"Efr3b",3.00566108069447e-25,0.997192621512828,0.717,0.369,3.06276864122767e-21,"2","Efr3b"
"Mical3",3.61883451380511e-25,0.78965024133719,0.895,0.663,3.6875923695674e-21,"2","Mical3"
"Hs3st5",3.66157632160033e-25,1.0560612090859,0.876,0.702,3.73114627171074e-21,"2","Hs3st5"
"Scg5",6.11353218794442e-25,0.837721714820973,0.818,0.479,6.22968929951537e-21,"2","Scg5"
"Rims4",6.94398291309367e-25,1.92861905044842,0.26,0.061,7.07591858844245e-21,"2","Rims4"
"Cxadr",8.70249143152216e-25,0.730239730977893,0.888,0.579,8.86783876872108e-21,"2","Cxadr"
"Chn1",8.74367108062651e-25,0.662819433958772,0.95,0.776,8.90980083115841e-21,"2","Chn1"
"Cd200",8.74797733945036e-25,1.04213776114587,0.601,0.264,8.91418890889991e-21,"2","Cd200"
"Slitrk1",9.1662413515931e-25,1.33036312420582,0.461,0.174,9.34039993727337e-21,"2","Slitrk1"
"Scml4",1.0518697855924e-24,1.27299387860767,0.45,0.163,1.07185531151865e-20,"2","Scml4"
"Nell2",1.19181199458e-24,0.780660045333429,0.895,0.702,1.21445642247702e-20,"2","Nell2"
"Shisa7",1.35282695286088e-24,1.62760049498681,0.326,0.093,1.37853066496523e-20,"2","Shisa7"
"Zcchc18",1.41747283247934e-24,1.18169600528321,0.473,0.176,1.44440481629644e-20,"2","Zcchc18"
"Prkcz",1.69636540229942e-24,1.05553467696365,0.566,0.234,1.72859634494311e-20,"2","Prkcz"
"Lrrtm4",2.02339551372834e-24,0.884096516792614,0.888,0.687,2.06184002848918e-20,"2","Lrrtm4"
"Fam78b",2.166836323694e-24,0.898562398225878,0.733,0.365,2.20800621384419e-20,"2","Fam78b"
"Psd",2.44129104814114e-24,1.82115646112587,0.291,0.078,2.48767557805582e-20,"2","Psd"
"Nap1l5",2.72285206965375e-24,1.46102840357163,0.376,0.123,2.77458625897717e-20,"2","Nap1l5"
"Cntn1",2.83791943898637e-24,0.940943908137437,0.771,0.453,2.89183990832711e-20,"2","Cntn1"
"Amph",3.09898779788741e-24,0.973905326125854,0.678,0.339,3.15786856604727e-20,"2","Amph"
"Tnr",3.1206351371352e-24,1.47061245754643,0.512,0.22,3.17992720474077e-20,"2","Tnr"
"Mast1",3.30307083863711e-24,1.21019875187177,0.492,0.193,3.36582918457121e-20,"2","Mast1"
"Nlgn3",3.59698741861778e-24,1.04177065492694,0.589,0.261,3.66533017957152e-20,"2","Nlgn3"
"Meg3",3.61758697084407e-24,0.508807126850866,0.996,0.995,3.68632112329011e-20,"2","Meg3"
"Stmn4",4.13930908189286e-24,1.37174885675661,0.438,0.163,4.21795595444882e-20,"2","Stmn4"
"Asxl3",4.47140896061632e-24,0.598641262457246,0.953,0.818,4.55636573086803e-20,"2","Asxl3"
"Klhl1",4.72672907537865e-24,1.13178997564425,0.601,0.273,4.81653692781085e-20,"2","Klhl1"
"Ccdc30",5.98215712756456e-24,1.36220184531682,0.426,0.157,6.09581811298828e-20,"2","Ccdc30"
"Gabrb1",6.96867312275473e-24,1.25112644684453,0.647,0.346,7.10107791208707e-20,"2","Gabrb1"
"Ahi1",6.97500072566704e-24,0.832352309906243,0.822,0.495,7.10752573945472e-20,"2","Ahi1"
"Trim46",7.34602841605811e-24,1.36772809594614,0.446,0.17,7.48560295596322e-20,"2","Trim46"
"Cyfip2",7.40949746232176e-24,0.812398185078415,0.775,0.432,7.55027791410587e-20,"2","Cyfip2"
"Cadm4",7.50396925386904e-24,1.00898145728628,0.64,0.307,7.64654466969255e-20,"2","Cadm4"
"Pak6",7.68356292359947e-24,1.79415972874786,0.256,0.061,7.82955061914786e-20,"2","Pak6"
"Cpne4",8.11542219228519e-24,1.53317569816185,0.523,0.252,8.2696152139386e-20,"2","Cpne4"
"Zfp811",8.22328616924314e-24,1.03070113945721,0.612,0.279,8.37952860645876e-20,"2","Zfp811"
"Sgsm1",1.00522713172477e-23,1.38606130950577,0.43,0.159,1.02432644722754e-19,"2","Sgsm1"
"St6galnac5",1.01640814353571e-23,1.18227057364932,0.705,0.419,1.03571989826289e-19,"2","St6galnac5"
"Chgb",1.10876000739252e-23,1.66488929807407,0.322,0.096,1.12982644753297e-19,"2","Chgb"
"Sbk1",1.19567235280568e-23,0.789208209538549,0.795,0.458,1.21839012750899e-19,"2","Sbk1"
"2700054A10Rik",1.21749039469081e-23,1.06935951555858,0.659,0.329,1.24062271218993e-19,"2","2700054A10Rik"
"Nkain2",1.29813570274204e-23,0.743100664973206,0.961,0.926,1.32280028109414e-19,"2","Nkain2"
"Jazf1",1.41018462809366e-23,0.702793555606035,0.907,0.775,1.43697813602744e-19,"2","Jazf1"
"Kcnh7",1.65101518785183e-23,0.628256812402434,0.977,0.877,1.68238447642102e-19,"2","Kcnh7"
"Uchl1",1.8282715862979e-23,0.931832692281987,0.667,0.321,1.86300874643756e-19,"2","Uchl1"
"Ankrd12",2.0234743781107e-23,0.581998454470204,0.965,0.865,2.0619203912948e-19,"2","Ankrd12"
"Rcan2",2.03705352157597e-23,0.80478814753302,0.729,0.361,2.07575753848592e-19,"2","Rcan2"
"Bicd1",2.07841175681648e-23,0.761741879705591,0.853,0.609,2.11790158019599e-19,"2","Bicd1"
"Tubb2a",2.12368090192466e-23,1.04829857381437,0.589,0.264,2.16403083906123e-19,"2","Tubb2a"
"Iqsec3",2.14115800539884e-23,1.25683408878385,0.45,0.168,2.18184000750142e-19,"2","Iqsec3"
"Dnajc6",2.41156096259129e-23,0.999446246091198,0.601,0.275,2.45738062088052e-19,"2","Dnajc6"
"Plxnc1",2.86743563835683e-23,0.867914187627824,0.744,0.4,2.92191691548561e-19,"2","Plxnc1"
"Shank1",2.91231850085961e-23,1.10066023665782,0.55,0.239,2.96765255237594e-19,"2","Shank1"
"Rimbp2",3.09103629890318e-23,1.16258073163903,0.469,0.178,3.14976598858234e-19,"2","Rimbp2"
"Prkar2b",4.3783808167927e-23,0.79404619775894,0.822,0.521,4.46157005231176e-19,"2","Prkar2b"
"Vldlr",4.42314134292396e-23,0.951194223074131,0.636,0.307,4.50718102843951e-19,"2","Vldlr"
"Mfsd6",4.48642498735951e-23,1.08789763476551,0.512,0.21,4.57166706211934e-19,"2","Mfsd6"
"Mast2",4.71471576090043e-23,0.617674601411297,0.942,0.846,4.80429536035754e-19,"2","Mast2"
"St8sia3",5.12596861473151e-23,1.40897861598627,0.357,0.115,5.22336201841141e-19,"2","St8sia3"
"Plxna1",6.53237591228412e-23,1.01526694807277,0.581,0.258,6.65649105461752e-19,"2","Plxna1"
"Cacng41",6.79156823807419e-23,0.654497387949665,0.911,0.641,6.9206080345976e-19,"2","Cacng4"
"Atp8a1",7.24384571275275e-23,0.68646383946513,0.895,0.731,7.38147878129505e-19,"2","Atp8a1"
"Pcsk1n",7.26515145397543e-23,1.35535844070456,0.438,0.168,7.40318933160097e-19,"2","Pcsk1n"
"Aldh1l2",7.29527570120514e-23,1.31477001531998,0.411,0.15,7.43388593952803e-19,"2","Aldh1l2"
"Pak1",7.52251409885543e-23,0.779937832082113,0.822,0.482,7.66544186673368e-19,"2","Pak1"
"Sox4",7.9741430530706e-23,0.544768692785569,0.988,0.943,8.12565177107894e-19,"2","Sox4"
"Dlgap4",9.543367757766e-23,0.631572514692626,0.911,0.69,9.72469174516355e-19,"2","Dlgap4"
"Amer2",1.08106541819186e-22,1.26089896328246,0.442,0.17,1.10160566113751e-18,"2","Amer2"
"Hs6st3",1.25075345959871e-22,1.19951672759389,0.868,0.778,1.27451777533108e-18,"2","Hs6st3"
"Snap25",1.48102317464253e-22,0.812020095161965,0.74,0.382,1.50916261496074e-18,"2","Snap25"
"9530059O14Rik",1.49893669720852e-22,0.844333399942822,0.682,0.375,1.52741649445548e-18,"2","9530059O14Rik"
"Syt7",1.81888463992372e-22,1.1027765673597,0.558,0.248,1.85344344808227e-18,"2","Syt7"
"Plppr1",2.09434049382896e-22,0.641625547640179,0.915,0.75,2.13413296321171e-18,"2","Plppr1"
"Acsl6",2.14258037058037e-22,1.15270674216502,0.508,0.214,2.1832893976214e-18,"2","Acsl6"
"Pcnx2",2.17661609983181e-22,1.08699361117441,0.488,0.196,2.21797180572862e-18,"2","Pcnx2"
"Gpr45",2.37346267381362e-22,0.883034008618262,0.643,0.31,2.41855846461608e-18,"2","Gpr45"
"Lemd1",2.46726965535768e-22,1.32345130417719,0.395,0.139,2.51414777880947e-18,"2","Lemd1"
"Cep170",2.61072996195074e-22,0.579017279603429,0.953,0.881,2.66033383122781e-18,"2","Cep170"
"Rasgef1b",3.09978448791515e-22,0.92900740288879,0.837,0.602,3.15868039318553e-18,"2","Rasgef1b"
"Mcf2l",3.76927857075469e-22,0.817757551044727,0.779,0.445,3.84089486359902e-18,"2","Mcf2l"
"Robo2",4.26195356041561e-22,0.506899614903743,1,0.994,4.3429306780635e-18,"2","Robo2"
"Pcdh8",4.76380762772681e-22,1.70656732932394,0.298,0.088,4.85431997265362e-18,"2","Pcdh8"
"Cd24a",4.80092770256977e-22,0.751144357721102,0.837,0.544,4.8921453289186e-18,"2","Cd24a"
"Ryr2",5.65145716637725e-22,0.671019750644842,0.76,0.44,5.75883485253842e-18,"2","Ryr2"
"Fry",5.98883168869357e-22,0.635826380877669,0.922,0.745,6.10261949077875e-18,"2","Fry"
"Srgap3",6.29713352012412e-22,0.673633525137636,0.973,0.909,6.41677905700648e-18,"2","Srgap3"
"Islr2",6.36028459731873e-22,1.38223959855337,0.411,0.154,6.48113000466778e-18,"2","Islr2"
"Gng3",6.6171889989578e-22,1.28667540964208,0.419,0.158,6.742915589938e-18,"2","Gng3"
"Phf24",6.67138849091265e-22,1.3783215106801,0.364,0.124,6.79814487224e-18,"2","Phf24"
"Nrg2",7.14693329564746e-22,1.06500083633184,0.523,0.222,7.28272502826477e-18,"2","Nrg2"
"Gprin2",7.25658879813561e-22,1.60519030894886,0.291,0.084,7.39446398530019e-18,"2","Gprin2"
"Kcnj6",8.10425603254161e-22,1.48875410446344,0.391,0.143,8.2582368971599e-18,"2","Kcnj6"
"Sez6l2",9.65368677460248e-22,1.1608261384005,0.438,0.166,9.83710682331993e-18,"2","Sez6l2"
"Pgm2l1",1.03937538417756e-21,0.905723544068872,0.698,0.383,1.05912351647693e-17,"2","Pgm2l1"
"Tcaf1",1.06336026779215e-21,0.601782304775205,0.938,0.799,1.0835641128802e-17,"2","Tcaf1"
"Cdr1os",1.37779981741218e-21,0.827904796374574,0.744,0.434,1.40397801394301e-17,"2","Cdr1os"
"Slc44a5",1.46780840471165e-21,1.37689882293203,0.616,0.323,1.49569676440117e-17,"2","Slc44a5"
"Gprin1",1.80764659552623e-21,1.39689349663403,0.36,0.123,1.84199188084123e-17,"2","Gprin1"
"Frmpd3",1.81870434172935e-21,1.30151391861772,0.403,0.15,1.85325972422221e-17,"2","Frmpd3"
"Slc16a14",2.01453894893701e-21,1.70465520838016,0.271,0.076,2.05281518896681e-17,"2","Slc16a14"
"Fam13c",2.05813926244951e-21,0.76817017949592,0.713,0.371,2.09724390843605e-17,"2","Fam13c"
"Smpd3",2.15675701937972e-21,0.70214736877889,0.717,0.399,2.19773540274794e-17,"2","Smpd3"
"Prkar1b",2.19484620104445e-21,0.966607969732145,0.531,0.227,2.23654827886429e-17,"2","Prkar1b"
"Agap1",2.20691336368686e-21,0.504050089926431,0.984,0.955,2.24884471759691e-17,"2","Agap1"
"Snph",2.24167072524401e-21,1.5457648487721,0.318,0.1,2.28426246902365e-17,"2","Snph"
"D030055H07Rik",2.32552830148619e-21,1.18727719572037,0.492,0.212,2.36971333921443e-17,"2","D030055H07Rik"
"Shank2",3.53302400117072e-21,0.885295260124894,0.69,0.369,3.60015145719296e-17,"2","Shank2"
"Pkia",4.10241170362351e-21,0.665124559031069,0.888,0.686,4.18035752599235e-17,"2","Pkia"
"Lmtk3",4.31914619408218e-21,1.35665547281018,0.391,0.146,4.40120997176975e-17,"2","Lmtk3"
"Pdzd4",5.18985152210753e-21,0.864542173568645,0.713,0.394,5.28845870102757e-17,"2","Pdzd4"
"Lingo2",6.26570019575982e-21,0.632474381931245,0.942,0.868,6.38474849947925e-17,"2","Lingo2"
"Tmem150c",6.79207928644797e-21,1.29792760124325,0.372,0.132,6.92112879289049e-17,"2","Tmem150c"
"Gpr85",7.0630151564752e-21,1.61136407656906,0.306,0.097,7.19721244444823e-17,"2","Gpr85"
"Zbtb38",7.5032575177362e-21,0.996863815162191,0.57,0.27,7.64581941057319e-17,"2","Zbtb38"
"Mmp24",7.55555899193345e-21,1.34384227974295,0.353,0.122,7.69911461278018e-17,"2","Mmp24"
"Gabra3",1.0230282948928e-20,0.955942981859839,0.535,0.233,1.04246583249576e-16,"2","Gabra3"
"Lin28b",1.05101572233568e-20,0.767136205641486,0.725,0.393,1.07098502106006e-16,"2","Lin28b"
"Stau2",1.0536539177049e-20,0.55669120439866,0.95,0.832,1.07367334214129e-16,"2","Stau2"
"Frmd3",1.13239989286197e-20,0.785583921191339,0.69,0.345,1.15391549082635e-16,"2","Frmd3"
"Caskin1",1.51798900659888e-20,1.16554400654551,0.419,0.16,1.54683079772426e-16,"2","Caskin1"
"Kirrel3",1.53115939010248e-20,0.887948375057259,0.957,0.943,1.56025141851442e-16,"2","Kirrel3"
"Sema6d",1.79037122109538e-20,0.658588079710914,0.953,0.902,1.8243882742962e-16,"2","Sema6d"
"Crb1",1.79736033553381e-20,1.22130972331874,0.399,0.15,1.83151018190895e-16,"2","Crb1"
"Mir124a-1hg",2.05310392652767e-20,1.25065754862957,0.415,0.162,2.0921129011317e-16,"2","Mir124a-1hg"
"Gm28526",2.32798782607088e-20,2.11200815214666,0.271,0.081,2.37221959476622e-16,"2","Gm28526"
"Celf6",2.42780792439512e-20,1.68567210501259,0.264,0.075,2.47393627495863e-16,"2","Celf6"
"Fgf12",3.09181220145264e-20,0.780889494837264,0.872,0.697,3.15055663328024e-16,"2","Fgf12"
"Trim67",3.32715261149614e-20,1.22427764944235,0.395,0.15,3.39036851111457e-16,"2","Trim67"
"Hdgfl3",3.72473006684421e-20,0.544562334597493,0.926,0.82,3.79549993811425e-16,"2","Hdgfl3"
"Ntrk3",4.60385993276932e-20,0.633671048478225,0.903,0.784,4.69133327149194e-16,"2","Ntrk3"
"Lhfpl3",4.63190367895968e-20,0.810569320454645,0.678,0.361,4.71990984885991e-16,"2","Lhfpl3"
"Uchl3",4.78940497620773e-20,0.79157334962236,0.682,0.345,4.88040367075568e-16,"2","Uchl3"
"Gabra2",4.95578548600884e-20,1.21556177322142,0.686,0.42,5.04994541024301e-16,"2","Gabra2"
"Otud7a",5.00925234774232e-20,0.746612676955448,0.775,0.453,5.10442814234943e-16,"2","Otud7a"
"Erbb4",5.22295194586494e-20,0.599843545630286,0.992,0.962,5.32218803283638e-16,"2","Erbb4"
"Pcdh10",5.89751778039177e-20,0.97181735650608,0.69,0.391,6.00957061821921e-16,"2","Pcdh10"
