"","orig.ident","nCount_RNA","nFeature_RNA","percent.mt","nCount_SCT","nFeature_SCT","SCT_snn_res.0.9","seurat_clusters","RNA_snn_res.1","celltype","Size_Factor","Pseudotime","State"
"31x35_7","51_1",8899.34069652195,4131,0.467449805470594,18246,4468,"12","Spall 1","5","Spall 1",0.272260845420188,18.9691397512251,"5"
"31x15_7","51_1",30690.2821627011,6491,0.362378219277708,20766,6163,"20","Dpall 1","13","Dpall 1",0.95078665941427,15.0000239212246,"12"
"31x16_7","51_1",16817.5340940044,5328,0.612039823491605,18819,5290,"20","Dpall 1","13","Dpall 1",0.518628087353694,17.5467412251496,"5"
"31x29_7","51_1",11559.9551948001,4644,0.472460312236888,19124,4671,"12","Spall 1","5","Spall 1",0.354855770410554,18.7411485403421,"5"
"31x26_7","51_1",17301.2568764892,5433,0.628377201654365,19009,5377,"12","Spall 1","5","Spall 1",0.5346304603114,18.654179604169,"5"
"23x24_7","51_1",7955.34580816553,4064,0.385797881859394,17947,4548,"12","Spall 3","18","Spall 3",0.242083142086561,18.4560734090498,"5"
"23x22_7","51_1",15840.2810228698,5332,0.532860315755135,18755,5269,"12","Spall 3","18","Spall 3",0.486213831894088,18.3646781605877,"5"
"23x23_7","51_1",12433.0126410779,4787,0.368788285915314,18998,4791,"12","Spall 3","18","Spall 3",0.380339864353043,18.5877359401534,"5"
"23x37_7","51_1",13376.1132801517,5101,0.666716924708132,18938,5080,"0","Spall 1","5","Spall 1",0.409635547129946,19.8640473358738,"5"
"23x25_7","51_1",7890.4999521959,4109,0.516899385779605,17872,4632,"12","Spall 3","18","Spall 3",0.240098595833932,18.960186470236,"5"
"23x38_7","51_1",16422.8462381674,5494,0.835833319992441,18903,5374,"12","Spall 1","5","Spall 1",0.50404324743358,19.7416904270075,"5"
"23x26_7","51_1",11056.9035541753,4648,0.71887606822496,18953,4692,"12","Spall 3","18","Spall 3",0.338223382769473,18.9004662095702,"5"
"28x39_7","51_1",14448.3998547962,5146,0.474730682414805,19399,5109,"5","Spall 1","5","Spall 1",0.442553814336251,18.6735889422579,"5"
"28x24_7","51_1",8695.50549801554,4086,0.476647103540819,18192,4485,"12","Spall 3","18","Spall 3",0.265897697118108,18.6741760147836,"5"
"28x15_7","51_1",28096.3499296177,6265,0.268512297117625,20554,5994,"20","Dpall 1","13","Dpall 1",0.867876727082217,15.2441468101152,"4"
"28x16_7","51_1",10373.7030625875,4317,0.719180457593076,18627,4469,"20","Dpall 1","13","Dpall 1",0.31749589968646,11.5136285655038,"7"
"28x25_7","51_1",11819.3131863603,4663,0.400918210611139,19129,4685,"12","Spall 3","18","Spall 3",0.363707476711962,18.6535713213916,"5"
"28x38_7","51_1",8330.26484105693,4172,0.496983660816789,18117,4595,"12","Spall 1","5","Spall 1",0.253580910058141,18.9639876616036,"5"
"42x24_7","51_1",20066.2934612906,5422,0.394194451026179,19281,5354,"20","Spall 2","17","Spall 2",0.61883192274437,14.6659148658353,"12"
"42x22_7","51_1",20195.4983999686,5388,0.585639662032858,19307,5317,"20","Dpall 2","15","Dpall 2",0.62251750864211,15.0397850584815,"12"
"42x21_7","51_1",8282.49481868528,3772,0.500656704057189,17812,4255,"5","Dpall 2","15","Dpall 2",0.252446883628067,18.7923286182129,"5"
"42x23_7","51_1",24945.7970529354,5869,0.556901132746911,19882,5735,"20","Dpall 2","15","Dpall 2",0.770318953361712,14.6997473509987,"12"
"42x25_7","51_1",18605.7685238824,5254,0.406297787926955,19216,5204,"20","Spall 2","17","Spall 2",0.573974877288123,14.6673050676395,"12"
"42x26_7","51_1",19650.3258393934,5436,0.563593222791187,19269,5373,"15","Dpall 2","15","Dpall 2",0.606893144494428,14.8225899701581,"12"
"27x13_8","51_2",79382.1112078302,8480,0.46702753795713,21600,5671,"12","Spall 3","18","Spall 3",2.48150183487455,13.1789152731331,"11"
"27x28_8","51_2",14839.5891248176,5387,0.375640341657414,21074,5197,"21","Spall 1","5","Spall 1",0.457107153522197,19.4034975744548,"5"
"27x30_8","51_2",59842.4143263826,8520,0.590759537668642,21894,6545,"24","Spall 1","5","Spall 1",1.86534747453452,19.554879011754,"5"
"27x14_8","51_2",74458.6609157935,8386,0.44614887782823,21548,5680,"12","Spall 3","18","Spall 3",2.3298257998522,13.2721261461384,"11"
"27x31_8","51_2",59758.9450421471,8417,0.565179828083333,21832,6337,"24","Spall 1","5","Spall 1",1.86370943635775,19.4074327352192,"5"
"27x15_8","51_2",79698.0909107353,8651,0.512427345561693,21628,5796,"12","Spall 3","18","Spall 3",2.4930311035803,13.2183361526505,"11"
"27x16_8","51_2",74384.3271135537,8494,0.550110977760478,21498,5669,"12","Spall 3","18","Spall 3",2.32661272496699,13.3640939873043,"11"
"27x29_8","51_2",51911.0843430139,8048,0.589779836479156,22150,6656,"21","Spall 1","5","Spall 1",1.61598766285499,19.3573195821349,"5"
"24x24_8","51_2",32815.4543503436,6989,0.823901823255743,22213,6262,"12","Spall 1","5","Spall 1",1.01810372833281,12.251913921699,"11"
"24x22_8","51_2",48519.6085438938,7747,0.580524228371001,22221,6597,"12","Spall 3","18","Spall 3",1.5119722386299,12.6983767919537,"11"
"24x21_8","51_2",55747.4358002139,7985,0.412463025706259,21972,6247,"12","Spall 3","18","Spall 3",1.73943904006217,12.8866544711661,"11"
"24x25_8","51_2",45210.8157916867,7690,0.498839989840649,22232,6816,"21","Spall 1","5","Spall 1",1.40669678503806,12.0367893861125,"11"
"37x24_8","51_2",19145.1023968684,5840,0.535481996005555,20821,5530,"21","Spall 1","5","Spall 1",0.590607264929203,2.79521281307099,"10"
"37x21_8","51_2",52833.1805496777,7860,0.624448213989568,22106,6340,"21","Spall 1","5","Spall 1",1.64758289922621,1.76823270380305,"10"
"37x25_8","51_2",75346.2628537951,8539,0.432724945057602,21473,5687,"21","Spall 1","5","Spall 1",2.35565640187054,12.0901351381359,"11"
"37x20_8","51_2",40211.9833274388,7295,0.7686404538742,22288,6514,"21","Spall 1","5","Spall 1",1.25272119642139,1.50224026917992,"10"
"37x8_8","51_2",74951.3998798263,8341,0.537033910249882,21297,5645,"20","Dpall 2","15","Dpall 2",2.34374912435477,15.217287399067,"12"
"37x26_8","51_2",57855.8869801527,7991,0.483088588569255,21863,6051,"14","Spall 1","21","Spall 1",1.80486606493059,9.8718452430478,"11"
"36x24_8","51_2",17942.9045709291,5687,0.609555854529557,20596,5455,"21","Spall 1","5","Spall 1",0.555389444128582,17.9490865648117,"5"
"36x22_8","51_2",57773.2353702531,8095,0.745112960150276,22074,6218,"21","Spall 1","5","Spall 1",1.80398404437387,1.72206194540482,"10"
"36x21_8","51_2",66251.778507775,8347,0.56247814980078,21487,5779,"21","Spall 1","5","Spall 1",2.07032275177034,1.59352151735297,"10"
"36x11_8","51_2",44353.9233360939,7168,0.410847405911139,22168,6439,"20","Dpall 1","13","Dpall 1",1.38225221532313,15.1214822949688,"12"
"36x23_8","51_2",22050.4055041794,6115,0.90187865446192,21005,5764,"21","Spall 1","5","Spall 1",0.683156421916883,12.0330948605797,"11"
"36x25_8","51_2",62168.071544384,8030,0.442102108250736,21521,5612,"21","Spall 1","5","Spall 1",1.94353229674127,12.0702459791463,"11"
"36x20_8","51_2",52899.9350314496,7867,0.630681092573766,22202,6386,"21","Spall 1","5","Spall 1",1.65155199173146,1.66484944492935,"10"
"36x8_8","51_2",80460.8750842999,8563,0.418990871466878,21509,5843,"20","Dpall 1","13","Dpall 1",2.51605814025763,15.044662311065,"12"
"36x26_8","51_2",64924.1015441415,8278,0.428035937498292,21284,5703,"21","Spall 1","5","Spall 1",2.02754475476922,11.3082666599257,"11"
"33x9_8","51_2",51930.1421021205,7521,0.331445779341656,21952,6068,"20","Dpall 1","13","Dpall 1",1.61935824141104,14.9052569528289,"12"
"33x10_8","51_2",82683.1657665098,8417,0.370292804709498,21617,5665,"20","Dpall 1","13","Dpall 1",2.58781681269396,14.9720035161078,"12"
"33x11_8","51_2",43657.551650746,7275,0.532525538485004,22149,6481,"20","Dpall 2","15","Dpall 2",1.35976069112667,15.268830021318,"12"
"33x29_8","51_2",26792.7769858923,6631,0.427280763889918,21530,5994,"21","Spall 1","5","Spall 1",0.828280304232144,18.8231533399577,"5"
"33x8_8","51_2",73472.9382551749,8186,0.379366592995359,21365,5604,"20","Dpall 1","13","Dpall 1",2.29829356494931,15.0574477906144,"12"
"26x13_8","51_2",68334.1841100691,8272,0.49292583815622,21328,5571,"12","Spall 3","18","Spall 3",2.1380178294989,12.8074741685517,"11"
"26x28_8","51_2",38055.2417704133,7270,0.542015496455508,22116,6344,"21","Spall 1","5","Spall 1",1.18159253866843,19.6079191590309,"5"
"26x30_8","51_2",64918.1176381246,8677,0.654275013001129,21413,6086,"24","Spall 1","5","Spall 1",2.02644222907332,19.5133125677929,"5"
"26x27_8","51_2",44325.3786321083,7518,0.496008337897258,22290,6643,"21","Spall 1","5","Spall 1",1.37992116099465,19.0137318436189,"5"
"26x17_8","51_2",62083.1282357813,8061,0.464231163939327,21591,5767,"12","Spall 3","18","Spall 3",1.93827167413509,12.7703663095068,"11"
"26x14_8","51_2",66110.589460948,8166,0.528795209383364,21451,5598,"12","Spall 3","18","Spall 3",2.06692067248012,13.1992172694165,"11"
"26x22_8","51_2",18161.1975236263,5891,0.527488724117285,20622,5569,"21","Spall 3","18","Spall 3",0.559799546912202,12.1556350597137,"11"
"26x31_8","51_2",63712.1981976571,8489,0.608202906100392,21524,6069,"24","Spall 1","5","Spall 1",1.98901935688089,19.4858867243462,"5"
"26x18_8","51_2",66997.5835656382,8262,0.487155649997721,21258,5631,"12","Spall 3","18","Spall 3",2.09375929799186,12.5596008244563,"11"
"26x15_8","51_2",60850.9843392266,8145,0.486913394570721,21772,6014,"12","Spall 3","18","Spall 3",1.90097480487933,13.0510318166802,"11"
"26x16_8","51_2",70823.8501568692,8328,0.425288229203171,21341,5572,"12","Spall 3","18","Spall 3",2.21481661940222,12.7836767025073,"11"
"26x20_8","51_2",29814.9843903288,6776,0.430258590948647,21904,6112,"21","Spall 3","18","Spall 3",0.925964080889324,12.4119138460036,"11"
"26x29_8","51_2",65683.6241019721,8706,0.518335911003888,21464,6175,"24","Spall 1","5","Spall 1",2.0517373186108,19.6647845349218,"5"
"26x19_8","51_2",56785.9717362766,7981,0.463624685162848,22011,6202,"7","Spall 3","18","Spall 3",1.77345983296438,12.6168649487821,"11"
"44x13_8","51_2",35750.2109823335,6638,0.422847229354505,22523,6270,"20","Dpall 1","13","Dpall 1",1.10995986916878,13.5474088531975,"12"
"44x12_8","51_2",29210.0329475193,6086,0.26365002478431,21848,5882,"20","Dpall 1","13","Dpall 1",0.905929613958022,15.3861779496162,"4"
"44x22_8","51_2",34994.4215088499,6608,0.44271632396545,22368,5978,"10","Spall 1","21","Spall 1",1.08907488241492,14.4553650310756,"12"
"44x21_8","51_2",36869.7221701818,6852,0.378795799322813,22502,6229,"20","Spall 2","17","Spall 2",1.14839076485461,12.0844840769305,"11"
"44x18_8","51_2",12704.099884562,4836,0.432918617497317,20655,4868,"12","Spall 2","17","Spall 2",0.391081614704574,11.7534628813036,"7"
"44x23_8","51_2",12590.6350969373,4867,0.547089734121046,20697,4892,"15","Dpall 2","15","Dpall 2",0.386923517794304,14.7297587282117,"12"
"44x20_8","51_2",36286.1226005244,6867,0.369227792829081,22549,6299,"20","Spall 2","17","Spall 2",1.12949032435338,12.1865670822155,"11"
"44x19_8","51_2",31808.7435830553,6575,0.474816691466657,22197,6158,"20","Spall 2","17","Spall 2",0.988997049960919,11.2639100189108,"7"
"35x27_8","51_2",16102.4348964968,5623,0.543182773035091,21273,5404,"21","Spall 1","5","Spall 1",0.493868510297085,18.7220428503734,"5"
"35x22_8","51_2",45062.2609485187,7619,0.978790030593664,22241,6780,"21","Spall 1","5","Spall 1",1.40417672630456,1.51157549446495,"10"
"35x21_8","51_2",46755.2835106773,7643,0.822676938342871,22187,6593,"21","Spall 1","5","Spall 1",1.4566884501638,1.40529441097421,"10"
"35x10_8","51_2",20623.5160512084,5705,0.485396698655498,20966,5540,"20","Dpall 1","13","Dpall 1",0.636535335347187,15.9819068825749,"5"
"35x11_8","51_2",56675.4238721833,7599,0.348682453202258,21914,5820,"20","Dpall 1","13","Dpall 1",1.76955374192746,15.0911391086206,"12"
"35x23_8","51_2",28359.5016262277,6582,0.845650918950036,21802,6042,"21","Spall 1","5","Spall 1",0.880729026623052,1.66073112485413,"10"
"35x20_8","51_2",37761.7719803296,7195,0.688802986084147,22496,6468,"21","Spall 1","5","Spall 1",1.17585940504973,1.50791060295072,"10"
"35x8_8","51_2",72914.8952520113,8345,0.426750350558798,21327,5660,"20","Dpall 1","13","Dpall 1",2.27939312444809,15.0639964683955,"12"
"30x30_8","51_2",22809.6980790454,6178,0.548045674955722,21045,5641,"21","Spall 1","5","Spall 1",0.704324915278258,10.8191950713571,"11"
"30x15_8","51_2",67608.3582011151,8109,0.379092154674233,21342,5448,"12","Spall 3","18","Spall 3",2.11206122454388,13.1383046134852,"11"
"25x28_8","51_2",41008.7086333729,7462,0.514017762187943,22204,6651,"21","Spall 1","5","Spall 1",1.27458270593447,19.6240529463845,"5"
"25x30_8","51_2",48037.0435197282,7989,0.571501950098979,22311,6940,"5","Spall 1","5","Spall 1",1.49376481428038,19.6433937184386,"5"
"25x22_8","51_2",36102.2951209485,7140,0.735304139970371,22305,6348,"21","Spall 3","18","Spall 3",1.12407219807636,12.6147193026016,"11"
"25x21_8","51_2",42540.5581897048,7512,0.398404088330342,22128,6677,"21","Spall 3","18","Spall 3",1.3231883387568,12.8187816583678,"11"
"25x25_8","51_2",60420.4837657001,8211,0.652073110146268,21813,6196,"21","Spall 1","5","Spall 1",1.88368090182071,12.3918663945658,"11"
"25x20_8","51_2",75418.7818830811,8565,0.424087000581854,21341,5720,"12","Spall 3","18","Spall 3",2.35975149731247,12.574659593229,"11"
"25x29_8","51_2",59092.9978093642,8206,0.525688917900649,21901,6178,"21","Spall 1","5","Spall 1",1.8434229635531,19.4094892530336,"5"
"25x26_8","51_2",67024.9663247262,8426,0.461402688890722,21239,5796,"21","Spall 1","5","Spall 1",2.09416880753605,18.8372762009266,"5"
"34x9_8","51_2",39421.6439170328,7123,0.446310461359955,22461,6578,"20","Dpall 1","13","Dpall 1",1.22525255622627,10.7613561943142,"7"
"34x28_8","51_2",41696.9487425205,7341,0.50860514293904,22130,6518,"21","Spall 1","5","Spall 1",1.29691672646009,18.4907204707708,"5"
"34x10_8","51_2",77931.6585810371,8437,0.476597882512941,21508,5773,"20","Dpall 1","13","Dpall 1",2.43840883053175,11.2647510527802,"7"
"34x11_8","51_2",86230.849241743,8561,0.415519483871009,21441,5615,"20","Dpall 1","13","Dpall 1",2.69970742046123,15.2041992328862,"12"
"34x8_8","51_2",99578.0881583362,8952,0.416535194787029,21460,5785,"20","Dpall 1","13","Dpall 1",3.11932870032265,15.1092034075657,"12"
"45x13_8","51_2",26481.3856184941,5888,0.30710508537546,21530,5675,"20","Dpall 1","13","Dpall 1",0.820216116284954,15.4889878526982,"4"
"45x14_8","51_2",35500.520341434,6594,0.3659254133396,22528,6225,"20","Dpall 1","13","Dpall 1",1.10321871205667,14.5192495757764,"4"
"45x22_8","51_2",33893.9487294126,6458,0.43779305164484,22301,5879,"7","Dpall 2","15","Dpall 2",1.05455007776601,14.4316393224703,"12"
"45x21_8","51_2",38107.5906301588,7004,0.33997622343769,22464,6362,"20","Spall 2","17","Spall 2",1.18549862970535,11.2863603933059,"7"
"45x18_8","51_2",22365.8448369354,5793,0.467029983747483,21103,5608,"20","Spall 2","17","Spall 2",0.692386137028316,11.6485724174718,"7"
"45x23_8","51_2",13279.6923137158,5047,0.566687405088332,20866,5060,"5","Dpall 2","15","Dpall 2",0.408186513358185,14.4956522430964,"12"
"45x15_8","51_2",30685.755171519,6386,0.357161401802806,22080,6112,"20","Dpall 1","13","Dpall 1",0.9517631821735,14.5246311742952,"12"
"45x20_8","51_2",32474.5741642248,6543,0.367321370606148,22285,6089,"20","Spall 2","17","Spall 2",1.01063805433482,12.1139753608119,"11"
"45x19_8","51_2",27841.1116532283,6302,0.623474590824186,21700,5982,"20","Spall 2","17","Spall 2",0.865230665412045,11.5427176831796,"7"
"22x22_8","51_2",36367.6659193992,7209,0.639319832110822,22288,6398,"12","Spall 3","18","Spall 3",1.13012033903675,12.3332687882602,"11"
"22x23_8","51_2",28682.2196925092,6893,0.548414043057871,21777,6299,"4","Spall 1","5","Spall 1",0.888730213101905,11.8278756560644,"11"
"41x22_8","51_2",32949.9288832638,6521,0.593896396982859,22228,5882,"19","Spall 1","21","Spall 1",1.02547490012829,14.1356206917903,"12"
"41x21_8","51_2",29759.8349070466,6495,0.410890524087966,21935,6011,"12","Spall 2","17","Spall 2",0.92631058896518,12.1504140022293,"11"
"41x18_8","51_2",35788.5043377575,6844,0.407890617114052,22513,6316,"12","Spall 2","17","Spall 2",1.11443297342073,12.1922026464162,"11"
"41x20_8","51_2",30580.0426772826,6504,0.43783224031787,22072,6049,"12","Spall 2","17","Spall 2",0.950755158680101,12.3661054889284,"11"
"41x19_8","51_2",33201.5765809696,6637,0.371621477962127,22310,6094,"12","Spall 2","17","Spall 2",1.03284607192377,12.3404277995684,"11"
"47x17_8","51_2",40256.2018515533,6873,0.383711349828545,22300,6321,"20","Dpall 2","15","Dpall 2",1.2525006912822,15.3167405551402,"12"
"47x21_8","51_2",64799.5885860828,8004,0.479393866760428,21251,5434,"15","Dpall 2","15","Dpall 2",2.02436318061818,15.1877950004955,"12"
"47x18_8","51_2",52949.5297007771,7615,0.457700675053176,21775,6047,"20","Dpall 2","15","Dpall 2",1.65016595942804,15.2736741805807,"12"
"47x16_8","51_2",23326.4267895945,5849,0.550199601904961,21164,5713,"20","Dpall 2","15","Dpall 2",0.720957302919338,15.208998733367,"12"
"47x20_8","51_2",66943.2805821528,8076,0.488105416561065,21158,5463,"20","Dpall 2","15","Dpall 2",2.09042022016998,15.1898643469916,"12"
"47x19_8","51_2",63596.1421483975,8024,0.434059801192556,21306,5638,"20","Dpall 2","15","Dpall 2",1.98489276070479,15.1709081616469,"12"
"29x13_8","51_2",50108.5525775787,7320,0.477824438004172,22089,5935,"19","Spall 3","18","Spall 3",1.56379094633743,12.8000519897338,"11"
"29x14_8","51_2",48378.5671590933,7392,0.44288284956372,22165,6141,"12","Spall 3","18","Spall 3",1.51049170412397,13.4634753125521,"11"
"29x31_8","51_2",23256.1844177435,6298,0.385669900883586,21107,5753,"21","Spall 1","5","Spall 1",0.71846874492001,10.5850829382042,"11"
"29x15_8","51_2",58714.9751318421,7845,0.488485649709141,21956,5841,"12","Spall 3","18","Spall 3",1.83353173302412,13.3354180106665,"11"
"29x16_8","51_2",60602.3793853669,7840,0.529442083928154,21909,5745,"12","Spall 3","18","Spall 3",1.89489516318477,13.5061747161964,"11"
"46x17_8","51_2",70280.3785507928,8198,0.432509598181632,21317,5502,"20","Dpall 1","13","Dpall 1",2.19626268697685,14.7035311329062,"12"
"46x14_8","51_2",38837.2844270072,6806,0.489861384911439,22542,6407,"20","Dpall 2","15","Dpall 2",1.20691912894008,14.897010467002,"12"
"46x22_8","51_2",77428.1512535315,8221,0.46533492015094,21413,5464,"7","Dpall 2","15","Dpall 2",2.41988639884055,14.8321321583656,"12"
"46x21_8","51_2",83056.1571592881,8608,0.342701248469583,21596,5875,"20","Spall 2","17","Spall 2",2.59972409020973,11.8244998007913,"7"
"46x18_8","51_2",77144.2281380194,8421,0.405617575816038,21439,5728,"20","Dpall 1","13","Dpall 1",2.41415326522184,11.3172094329937,"7"
"46x15_8","51_2",60370.7004181376,7810,0.43501172182711,21676,5825,"20","Dpall 1","13","Dpall 1",1.88424791503575,14.9775865633141,"12"
"46x16_8","51_2",66903.0357058913,8081,0.442064270547046,21306,5524,"20","Dpall 1","13","Dpall 1",2.08871918052486,14.8162281825301,"12"
"46x20_8","51_2",85535.0650736315,8703,0.316289017890266,21574,5898,"20","Spall 2","17","Spall 2",2.67860192856819,10.7942853236131,"7"
"46x19_8","51_2",81644.6182932523,8596,0.437427886894494,21574,5947,"20","Dpall 1","13","Dpall 1",2.55452053667763,11.299622665965,"7"
"38x24_8","51_2",33379.6879051116,6948,0.501897890471183,22373,6274,"21","Spall 1","5","Spall 1",1.03820119673245,1.90809316517364,"10"
"38x25_8","51_2",42422.7733979298,7227,0.414915430605197,22040,6373,"21","Spall 1","5","Spall 1",1.32148729911169,11.9886145212217,"11"
"38x20_8","51_2",5197.47476719516,3571,0.412520498873487,18906,5191,"12","Spall 1","5","Spall 1",0.156275142210986,18.1700015327733,"5"
"38x8_8","51_2",51496.2818646747,7341,0.430534330646051,21722,5885,"20","Dpall 2","15","Dpall 2",1.60275735450413,15.2057985430323,"12"
"40x9_8","51_2",37117.3944026786,6594,0.484635241459198,22516,6179,"20","Dpall 2","15","Dpall 2",1.15305287351158,15.1167381850293,"12"
"40x22_8","51_2",65157.6018732781,8241,0.46980191784181,21371,5703,"12","Spall 2","17","Spall 2",2.0354199383114,12.208927539404,"11"
"40x21_8","51_2",58057.5241535487,7996,0.444675416459469,22027,6154,"12","Spall 2","17","Spall 2",1.81252074333359,12.6369669491568,"11"
"40x18_8","51_2",53622.8224078789,7664,0.400161805001554,21950,6069,"12","Spall 2","17","Spall 2",1.67429552180127,12.459084457355,"11"
"40x20_8","51_2",61533.0383390939,8104,0.460041359492385,21741,5965,"12","Spall 2","17","Spall 2",1.92261580925324,12.5954874804848,"11"
"43x12_8","51_2",105216.247194033,8918,0.329588234423469,21477,5752,"20","Dpall 1","13","Dpall 1",3.29677233589502,14.9497051168599,"12"
"43x22_8","51_2",112536.435211389,9031,0.475352447363651,21424,5543,"10","Spall 1","21","Spall 1",3.52811372763004,14.4332394542068,"12"
"43x21_8","51_2",102904.504710194,9079,0.396597791899429,21433,5838,"20","Spall 2","17","Spall 2",3.22488766052201,12.3943882329271,"11"
"43x11_8","51_2",57844.7986889774,7637,0.456255234222607,21789,5840,"20","Dpall 1","13","Dpall 1",1.80423605024722,14.9188912638702,"12"
"43x18_8","51_2",80483.250354716,8568,0.509568550238815,21631,5951,"20","Spall 2","17","Spall 2",2.5207202489146,12.4901546935194,"11"
"43x23_8","51_2",48479.6774379014,7637,0.527318972587165,22041,6479,"14","Dpall 2","15","Dpall 2",1.51162573055404,15.0732880300398,"12"
